timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2015-08-18,2706.8999,2749.8999,2690.0000,2740.8999,2622.3215,958463,0.0000,1.0000
2015-08-17,2690.1001,2696.8000,2655.0000,2684.7500,2568.6011,386822,0.0000,1.0000
2015-08-14,2638.0000,2719.3501,2637.1001,2703.2000,2586.2532,1146982,0.0000,1.0000
2015-08-13,2670.0000,2684.0000,2556.0000,2635.6001,2521.5771,703213,0.0000,1.0000
2015-08-12,2603.1001,2691.3999,2602.0000,2671.7000,2556.1155,1739892,0.0000,1.0000
2015-08-11,2578.0000,2610.0000,2542.1001,2604.2000,2491.5364,1100153,0.0000,1.0000
2015-08-10,2572.0000,2589.0000,2556.6001,2572.1001,2460.8250,715591,0.0000,1.0000
2015-08-07,2573.0000,2573.0000,2547.0000,2552.0500,2441.6421,594253,0.0000,1.0000
2015-08-06,2565.0000,2583.0000,2550.1001,2573.3000,2461.9722,1105683,0.0000,1.0000
2015-08-05,2520.0000,2550.0000,2511.0000,2547.1499,2436.9541,494497,0.0000,1.0000
2015-08-04,2510.3999,2523.0000,2486.0000,2508.8999,2400.3589,1171346,0.0000,1.0000
2015-08-03,2503.3999,2525.0000,2500.8999,2509.6001,2401.0291,589662,0.0000,1.0000
2015-07-31,2489.8999,2519.0000,2487.0000,2510.7500,2402.1284,981888,0.0000,1.0000
2015-07-30,2516.0500,2516.8000,2472.8000,2480.6499,2373.3311,1385287,0.0000,1.0000
2015-07-29,2511.0000,2515.0500,2483.5000,2506.7500,2398.3018,1206659,0.0000,1.0000
2015-07-28,2499.5000,2519.0000,2492.1499,2502.0500,2393.8052,945594,0.0000,1.0000
2015-07-27,2488.0000,2505.0000,2481.1499,2497.0500,2389.0212,1001869,0.0000,1.0000
2015-07-24,2497.5000,2516.5000,2492.1001,2505.1499,2396.7705,787486,0.0000,1.0000
2015-07-23,2517.5000,2537.8501,2483.0000,2488.6001,2380.9370,748390,0.0000,1.0000
2015-07-22,2561.0000,2569.0000,2521.0500,2528.0500,2418.6799,660314,0.0000,1.0000
2015-07-21,2576.0000,2600.3501,2555.1001,2561.3999,2450.5879,637250,0.0000,1.0000
2015-07-20,2564.0000,2583.8999,2551.8999,2579.1499,2467.5691,426893,0.0000,1.0000
2015-07-17,2546.8000,2570.1001,2543.3000,2564.3999,2448.1953,535263,0.0000,1.0000
2015-07-16,2543.7000,2558.8501,2526.6001,2540.2000,2425.0918,728304,0.0000,1.0000
2015-07-15,2501.0000,2549.9500,2500.0000,2545.7500,2430.3906,1001830,0.0000,1.0000
2015-07-14,2511.0000,2515.0000,2490.0000,2499.5000,2386.2363,851637,0.0000,1.0000
2015-07-13,2475.3999,2518.6001,2475.3999,2509.5500,2395.8311,1140154,0.0000,1.0000
2015-07-10,2559.0000,2559.0000,2455.0000,2474.3501,2362.2263,4131827,0.0000,1.0000
2015-07-09,2595.0000,2598.2500,2506.6499,2522.5000,2408.1946,1967061,0.0000,1.0000
2015-07-08,2597.9500,2621.7000,2580.5000,2595.1001,2477.5044,1333925,0.0000,1.0000
2015-07-07,2632.7500,2646.8999,2603.0000,2616.2500,2497.6968,821418,0.0000,1.0000
2015-07-06,2580.3000,2645.0000,2580.3000,2633.3000,2513.9734,591169,0.0000,1.0000
2015-07-03,2573.0500,2610.0000,2570.0000,2603.8999,2485.9055,481735,0.0000,1.0000
2015-07-02,2600.0000,2602.9500,2571.0500,2577.7500,2460.9412,722940,0.0000,1.0000
2015-07-01,2563.8999,2608.0000,2556.7500,2593.1001,2475.5955,639854,0.0000,1.0000
2015-06-30,2585.0000,2588.7500,2540.0000,2550.9500,2435.3547,774976,0.0000,1.0000
2015-06-29,2572.0000,2604.0000,2543.3999,2592.8999,2475.4038,686378,0.0000,1.0000
2015-06-26,2550.2000,2596.3501,2550.2000,2592.8000,2475.3086,645051,0.0000,1.0000
2015-06-25,2562.0000,2573.0000,2544.1499,2550.0000,2434.4482,965496,0.0000,1.0000
2015-06-24,2580.0000,2587.8999,2558.8501,2570.3000,2453.8279,585123,0.0000,1.0000
2015-06-23,2600.0000,2608.0000,2567.2000,2574.6001,2457.9336,449159,0.0000,1.0000
2015-06-22,2547.0000,2600.0000,2547.0000,2591.5000,2474.0676,551001,0.0000,1.0000
2015-06-19,2535.0000,2555.0000,2527.1001,2549.5500,2434.0181,999805,0.0000,1.0000
2015-06-18,2515.0000,2546.3000,2508.0000,2530.0500,2415.4021,1082523,0.0000,1.0000
2015-06-17,2521.0000,2529.1499,2501.8000,2513.8000,2399.8884,987860,0.0000,1.0000
2015-06-16,2500.0000,2519.3000,2494.4500,2512.0000,2398.1702,633698,0.0000,1.0000
2015-06-15,2505.3000,2520.4500,2481.0000,2504.8000,2391.2964,1262588,0.0000,1.0000
2015-06-12,2571.8999,2588.9500,2476.8000,2505.8000,2392.2510,1285728,0.0000,1.0000
2015-06-11,2605.5000,2613.0000,2556.7500,2571.3000,2454.7830,923668,0.0000,1.0000
2015-06-10,2566.0000,2610.0000,2563.8000,2600.7500,2482.8984,1381675,0.0000,1.0000
2015-06-09,2585.0000,2590.0000,2551.0000,2561.6499,2445.5701,1289457,0.0000,1.0000
2015-06-08,2590.0000,2590.0000,2561.6499,2577.4500,2460.6541,785160,0.0000,1.0000
2015-06-05,2592.0000,2609.0000,2570.0000,2575.8501,2459.1267,1154267,0.0000,1.0000
2015-06-04,2617.1001,2622.8000,2588.5000,2605.6499,2464.6638,2065734,0.0000,1.0000
2015-06-03,2604.0000,2625.6001,2590.5000,2610.8999,2469.6299,902342,0.0000,1.0000
2015-06-02,2616.0000,2630.0000,2590.5000,2599.8999,2459.2249,1967910,0.0000,1.0000
2015-06-01,2609.4500,2647.1001,2608.3501,2617.7500,2476.1094,441132,0.0000,1.0000
2015-05-29,2617.0000,2648.6001,2597.2500,2610.3000,2469.0623,2211766,0.0000,1.0000
2015-05-28,2603.8999,2623.0000,2582.2500,2609.5000,2468.3059,1381804,0.0000,1.0000
2015-05-27,2608.0000,2633.1499,2592.0000,2615.2500,2473.7444,810345,0.0000,1.0000
2015-05-26,2605.0000,2623.2500,2588.8999,2608.8501,2467.6904,980870,0.0000,1.0000
2015-05-25,2620.0000,2636.8999,2585.7000,2601.0000,2460.2656,491489,0.0000,1.0000
2015-05-22,2550.0000,2628.7500,2539.2500,2617.8999,2476.2510,1345816,0.0000,1.0000
2015-05-21,2557.0000,2580.0000,2548.1499,2555.5000,2417.2275,789789,0.0000,1.0000
2015-05-20,2520.0000,2569.8999,2516.8999,2557.0500,2418.6936,948907,0.0000,1.0000
2015-05-19,2519.3999,2530.0000,2496.7500,2512.7000,2376.7432,978861,0.0000,1.0000
2015-05-18,2514.1001,2525.2500,2497.1001,2520.3999,2384.0266,2253876,0.0000,1.0000
2015-05-15,2515.0000,2532.3999,2501.0000,2511.1499,2375.2771,730727,0.0000,1.0000
2015-05-14,2520.0000,2520.0000,2485.0000,2499.2500,2364.0210,654525,0.0000,1.0000
2015-05-13,2547.0000,2547.0000,2480.4500,2515.3999,2379.2969,931887,0.0000,1.0000
2015-05-12,2560.0000,2565.0000,2513.0000,2522.8999,2386.3914,1233693,0.0000,1.0000
2015-05-11,2535.0000,2563.0500,2525.0000,2556.0000,2417.7009,1286541,0.0000,1.0000
2015-05-08,2560.0000,2588.0000,2516.3000,2527.2500,2390.5059,1501832,0.0000,1.0000
2015-05-07,2464.8999,2553.7500,2453.7000,2545.2500,2407.5322,1602514,0.0000,1.0000
2015-05-06,2515.0000,2515.0000,2455.8000,2463.0500,2329.7800,1697203,0.0000,1.0000
2015-05-05,2501.0000,2536.4500,2500.0000,2517.8501,2381.6150,1627535,0.0000,1.0000
2015-05-04,2491.0000,2504.8000,2457.2000,2481.5500,2347.2788,945315,0.0000,1.0000
2015-04-30,2480.0000,2490.0000,2427.1001,2463.7000,2330.3945,1869027,0.0000,1.0000
2015-04-29,2484.0000,2495.0000,2451.0500,2487.3000,2352.7170,1009810,0.0000,1.0000
2015-04-28,2510.0000,2510.0000,2455.1001,2495.0000,2360.0007,1544149,0.0000,1.0000
2015-04-27,2499.5000,2520.0000,2486.0000,2500.2000,2364.9197,1366526,0.0000,1.0000
2015-04-24,2455.3000,2514.0000,2447.5500,2493.0500,2358.1565,1812579,0.0000,1.0000
2015-04-23,2472.0000,2479.8000,2431.7000,2457.2500,2324.2937,2171495,0.0000,1.0000
2015-04-22,2431.5000,2473.0000,2407.5500,2445.1001,2312.8010,2093406,0.0000,1.0000
2015-04-21,2428.8000,2452.0000,2401.0000,2427.0500,2295.7280,1273016,0.0000,1.0000
2015-04-20,2480.0500,2483.8999,2424.8501,2428.8000,2297.3831,1445361,0.0000,1.0000
2015-04-17,2557.1001,2560.0000,2470.0000,2474.8501,2340.9409,4834371,0.0000,1.0000
2015-04-16,2626.9500,2627.0000,2571.3501,2582.8000,2443.0500,1608785,0.0000,1.0000
2015-04-15,2654.7000,2713.8999,2609.3999,2627.7500,2485.5684,1456967,0.0000,1.0000
2015-04-13,2664.0000,2665.0000,2628.0000,2655.5000,2511.8167,654321,0.0000,1.0000
2015-04-10,2648.5000,2670.8000,2628.0000,2653.7500,2510.1614,907772,0.0000,1.0000
2015-04-09,2659.0000,2687.4500,2635.1499,2664.5500,2520.3770,1272225,0.0000,1.0000
2015-04-08,2594.0000,2656.5000,2590.8501,2641.3999,2498.4797,826067,0.0000,1.0000
2015-04-07,2562.4500,2599.0000,2544.0000,2585.0000,2445.1313,943461,0.0000,1.0000
2015-04-06,2558.0000,2562.8999,2500.1001,2547.3000,2409.4714,784271,0.0000,1.0000
2015-04-01,2558.0000,2563.6001,2522.2500,2542.6499,2405.0725,1037879,0.0000,1.0000
2015-03-31,2569.4500,2569.4500,2521.0000,2553.9500,2415.7612,1213514,0.0000,1.0000
2015-03-30,2525.0000,2569.8999,2520.0000,2564.1499,2425.4097,669503,0.0000,1.0000
2015-03-27,2531.0000,2571.8999,2504.1001,2514.8000,2378.7295,1375888,0.0000,1.0000
2015-03-26,2553.3000,2586.7000,2501.0000,2513.1001,2377.1216,1545821,0.0000,1.0000
2015-03-25,2591.3999,2614.0000,2545.2000,2573.7500,2434.4900,1112429,0.0000,1.0000
2015-03-24,2630.0000,2637.0000,2582.1001,2591.3000,2451.0901,1197439,0.0000,1.0000
2015-03-23,2616.0000,2631.0000,2606.0000,2617.1499,2475.5415,783304,0.0000,1.0000
2015-03-20,2596.0000,2618.0000,2578.8501,2610.9500,2469.6768,981954,0.0000,1.0000
2015-03-19,2576.0000,2605.8501,2568.1001,2596.2500,2455.7729,1224482,0.0000,1.0000
2015-03-18,2590.9500,2599.4500,2551.7000,2559.3501,2420.8691,627585,0.0000,1.0000
2015-03-17,2582.5000,2606.7000,2557.7500,2583.7000,2443.9016,633659,0.0000,1.0000
2015-03-16,2585.2000,2610.0000,2552.0000,2562.3000,2423.6592,778148,0.0000,1.0000
2015-03-13,2638.0000,2639.9500,2575.0000,2582.3501,2442.6245,793419,0.0000,1.0000
2015-03-12,2623.8999,2624.8999,2590.1001,2619.0500,2477.3391,913818,0.0000,1.0000
2015-03-11,2642.0000,2659.9500,2597.8000,2606.5500,2465.5151,1120100,0.0000,1.0000
2015-03-10,2648.8999,2678.2500,2595.2500,2642.7000,2499.7092,1518526,0.0000,1.0000
2015-03-09,2640.0000,2679.8000,2610.0000,2646.8000,2503.5876,1441587,0.0000,1.0000
2015-03-05,2750.0000,2770.7000,2681.0500,2696.4500,2550.5508,1086757,0.0000,1.0000
2015-03-04,2788.0000,2812.1001,2715.6499,2746.0000,2597.4197,1931497,0.0000,1.0000
2015-03-03,2682.0000,2790.0000,2676.1499,2776.0000,2625.7964,1712154,0.0000,1.0000
2015-03-02,2679.7000,2708.9500,2652.5500,2669.3999,2524.9644,1088019,0.0000,1.0000
2015-02-28,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2015-02-27,2659.4500,2675.7500,2616.3000,2662.3501,2518.2959,1438688,0.0000,1.0000
2015-02-26,2679.0000,2692.7500,2625.3501,2656.4500,2512.7151,995997,0.0000,1.0000
2015-02-25,2710.0000,2722.0000,2667.8501,2672.2000,2527.6123,883997,0.0000,1.0000
2015-02-24,2694.0000,2730.0000,2679.0000,2704.7500,2558.4016,1099961,0.0000,1.0000
2015-02-23,2671.0000,2722.0000,2671.0000,2696.6499,2550.7397,807446,0.0000,1.0000
2015-02-20,2698.8000,2698.8000,2642.2500,2675.5500,2530.7822,900794,0.0000,1.0000
2015-02-19,2636.0000,2687.3000,2635.0000,2681.0500,2535.9839,1309001,0.0000,1.0000
2015-02-18,2585.0500,2643.0000,2565.2500,2635.6499,2493.0403,1330007,0.0000,1.0000
2015-02-16,2560.0000,2595.0000,2555.0000,2584.8000,2444.9419,1182196,0.0000,1.0000
2015-02-13,2470.0000,2547.7500,2460.2500,2538.7500,2401.3835,2079163,0.0000,1.0000
2015-02-12,2479.8000,2479.8000,2447.0000,2462.1499,2328.9282,1553990,0.0000,1.0000
2015-02-11,2455.0500,2487.2500,2447.2500,2459.8999,2326.8003,1468761,0.0000,1.0000
2015-02-10,2510.0000,2526.2500,2433.0000,2441.1499,2309.0647,1899527,0.0000,1.0000
2015-02-09,2561.5000,2569.1001,2500.0000,2512.8999,2376.9321,1038216,0.0000,1.0000
2015-02-06,2553.0000,2594.8000,2550.8501,2575.7500,2436.3818,1068208,0.0000,1.0000
2015-02-05,2520.0000,2591.7000,2519.0000,2552.3999,2414.2952,2265084,0.0000,1.0000
2015-02-04,2568.0000,2571.7000,2502.1001,2514.3000,2378.2563,1122709,0.0000,1.0000
2015-02-03,2511.6499,2565.0000,2507.1001,2558.2500,2419.8281,1172527,0.0000,1.0000
2015-02-02,2482.0000,2521.4500,2462.0500,2514.2000,2378.1616,1590901,0.0000,1.0000
2015-01-30,2560.7000,2575.0000,2470.0000,2482.0500,2347.7515,2908701,0.0000,1.0000
2015-01-29,2538.0000,2568.7000,2512.8999,2544.6499,2406.9646,1867196,0.0000,1.0000
2015-01-28,2503.0000,2544.8999,2502.8999,2539.6001,2402.1877,1560990,0.0000,1.0000
2015-01-27,2512.3501,2515.0000,2489.5500,2502.0500,2366.6697,1369368,0.0000,1.0000
2015-01-23,2514.0000,2532.0500,2496.1001,2503.6001,2363.4063,1575190,0.0000,1.0000
2015-01-22,2516.5000,2521.2500,2495.5000,2513.5500,2372.7986,1056607,0.0000,1.0000
2015-01-21,2522.0000,2522.0000,2488.2500,2513.8000,2373.0352,1155240,0.0000,1.0000
2015-01-20,2520.0000,2530.0000,2483.2500,2500.4500,2360.4321,1029283,0.0000,1.0000
2015-01-19,2536.0000,2551.0000,2503.0000,2511.0000,2370.3918,567537,0.0000,1.0000
2015-01-16,2543.7000,2545.0000,2484.3000,2532.1499,2390.3579,2646915,0.0000,1.0000
2015-01-15,2533.0000,2581.7500,2523.2500,2539.1001,2396.9185,2504960,0.0000,1.0000
2015-01-14,2516.0000,2531.8000,2500.5000,2521.9500,2380.7285,893548,0.0000,1.0000
2015-01-13,2520.0000,2530.3999,2480.1001,2497.8999,2358.0254,734216,0.0000,1.0000
2015-01-12,2517.0000,2528.0000,2480.2500,2509.7000,2369.1646,798003,0.0000,1.0000
2015-01-09,2455.0000,2519.8999,2450.0000,2512.3000,2371.6189,1598821,0.0000,1.0000
2015-01-08,2442.3999,2449.0000,2420.5500,2443.8000,2306.9548,782704,0.0000,1.0000
2015-01-07,2470.0000,2479.1499,2407.4500,2417.7000,2282.3162,1318166,0.0000,1.0000
2015-01-06,2529.1001,2529.1001,2440.0000,2446.6001,2309.5979,1211892,0.0000,1.0000
2015-01-05,2581.0000,2599.8999,2524.6499,2540.2500,2398.0042,877121,0.0000,1.0000
2015-01-02,2551.0000,2590.9500,2550.6001,2579.4500,2435.0085,462870,0.0000,1.0000
2015-01-01,2567.0000,2567.0000,2541.0000,2545.5500,2403.0073,183415,0.0000,1.0000
2014-12-31,2532.7000,2566.3999,2525.0000,2558.2500,2414.9956,786896,0.0000,1.0000
2014-12-30,2525.0000,2542.4500,2516.0000,2530.0500,2388.3752,350671,0.0000,1.0000
2014-12-29,2508.0000,2536.9500,2507.0000,2522.8999,2381.6255,389460,0.0000,1.0000
2014-12-26,2486.0000,2510.0000,2465.0000,2505.0000,2364.7275,313103,0.0000,1.0000
2014-12-24,2515.0000,2520.8501,2465.6499,2479.8999,2341.0332,1644486,0.0000,1.0000
2014-12-23,2500.0000,2536.6499,2494.6001,2516.7000,2375.7727,633238,0.0000,1.0000
2014-12-22,2526.0000,2529.0000,2474.3999,2513.3999,2372.6575,821977,0.0000,1.0000
2014-12-19,2471.3000,2523.7500,2468.0000,2510.5500,2369.9673,951565,0.0000,1.0000
2014-12-18,2455.1001,2468.5000,2434.8000,2460.7000,2322.9084,740722,0.0000,1.0000
2014-12-17,2453.3999,2470.0000,2405.2500,2444.1001,2307.2380,1143538,0.0000,1.0000
2014-12-16,2350.0000,2459.2500,2345.0000,2443.0500,2306.2468,1669570,0.0000,1.0000
2014-12-15,2384.8999,2385.0000,2352.2500,2358.6499,2226.5728,1743894,0.0000,1.0000
2014-12-12,2500.0000,2520.0000,2422.6499,2450.7000,2313.4685,1190393,0.0000,1.0000
2014-12-11,2500.6001,2522.8999,2487.0000,2492.1499,2352.5969,969411,0.0000,1.0000
2014-12-10,2515.0000,2531.8999,2496.2000,2507.8999,2367.4646,1043985,0.0000,1.0000
2014-12-09,2516.0000,2559.0000,2509.1001,2514.8501,2374.0269,1243970,0.0000,1.0000
2014-12-08,2595.0000,2595.0000,2501.6499,2512.8000,2372.0908,1616287,0.0000,1.0000
2014-12-05,2640.8999,2649.8000,2572.1499,2578.9500,2434.5369,1179838,0.0000,1.0000
2014-12-04,2664.0000,2667.0000,2629.8999,2637.9500,2490.2334,642654,0.0000,1.0000
2014-12-03,2671.8999,2673.3999,2618.5000,2635.3501,2487.7786,1547335,0.0000,1.0000
2014-12-02,2693.0000,2710.9500,2649.3501,2657.3000,2508.4995,718286,0.0000,1.0000
2014-12-01,2650.5000,2700.0000,2645.2500,2692.9500,2542.1528,948177,0.0000,1.0000
2014-11-28,2658.3501,2691.8999,2635.3501,2643.0000,2495.0000,994884,0.0000,1.0000
2014-11-27,2627.3000,2668.0000,2625.3000,2653.3000,2504.7234,866209,0.0000,1.0000
2014-11-26,2630.0500,2656.3501,2615.0000,2627.3000,2480.1799,792400,0.0000,1.0000
2014-11-25,2660.0000,2679.3999,2616.0000,2636.0000,2488.3918,1185842,0.0000,1.0000
2014-11-24,2622.0000,2665.0000,2622.0000,2657.7000,2508.8772,971383,0.0000,1.0000
2014-11-21,2608.0000,2640.0000,2586.6499,2622.1499,2475.3174,1000797,0.0000,1.0000
2014-11-20,2588.0000,2610.2500,2560.5500,2605.4500,2459.5525,897693,0.0000,1.0000
2014-11-19,2598.0000,2598.0000,2557.4500,2573.7500,2429.6279,932873,0.0000,1.0000
2014-11-18,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2014-11-17,2595.1001,2625.0000,2592.2500,2618.3000,2471.6833,785276,0.0000,1.0000
2014-11-14,2585.2000,2611.1499,2575.0000,2606.4500,2460.4968,728587,0.0000,1.0000
2014-11-13,2595.0000,2604.8999,2565.1499,2588.4500,2443.5051,822770,0.0000,1.0000
2014-11-12,2580.0000,2611.0000,2575.0000,2591.7500,2446.6201,660291,0.0000,1.0000
2014-11-11,2578.0000,2594.0000,2555.3999,2580.7000,2436.1885,624970,0.0000,1.0000
2014-11-10,2575.1001,2582.0000,2551.0000,2569.6499,2425.7573,770982,0.0000,1.0000
2014-11-07,2604.8000,2615.7000,2557.0000,2572.8501,2428.7783,1063370,0.0000,1.0000
2014-11-05,2638.0000,2638.0000,2590.0000,2599.5000,2453.9358,1155321,0.0000,1.0000
2014-11-03,2649.0000,2649.0000,2580.5000,2590.3501,2445.2988,1270816,0.0000,1.0000
2014-10-31,2561.0000,2620.0000,2561.0000,2607.8501,2461.8186,1585035,0.0000,1.0000
2014-10-30,2521.8000,2574.8999,2509.0000,2558.2000,2414.9490,2055646,0.0000,1.0000
2014-10-29,2475.0000,2514.0000,2473.0000,2506.0500,2365.7188,1212508,0.0000,1.0000
2014-10-28,2484.8999,2484.8999,2453.4500,2478.6001,2335.0862,1144979,0.0000,1.0000
2014-10-27,2519.0000,2519.7000,2444.9500,2457.1499,2314.8777,1398604,0.0000,1.0000
2014-10-22,2485.0000,2489.0000,2445.1001,2451.8501,2309.8857,1033832,0.0000,1.0000
2014-10-21,2425.8501,2443.7500,2415.0000,2433.3999,2292.5032,975366,0.0000,1.0000
2014-10-20,2490.0000,2493.6001,2417.9500,2423.3000,2282.9878,1699621,0.0000,1.0000
2014-10-17,2475.0000,2511.3501,2430.0000,2441.1499,2299.8047,4946406,0.0000,1.0000
2014-10-16,2730.0000,2758.6001,2664.2500,2678.1001,2523.0349,1924007,0.0000,1.0000
2014-10-15,2699.2000,2699.2000,2699.2000,2699.2000,2542.9133,0,0.0000,1.0000
2014-10-14,2730.0000,2735.7000,2678.8000,2699.2000,2542.9133,1184703,0.0000,1.0000
2014-10-13,2680.0000,2724.8000,2670.0000,2716.5500,2559.2588,1104766,0.0000,1.0000
2014-10-10,2706.0000,2727.4500,2668.5000,2678.5000,2523.4119,1172181,0.0000,1.0000
2014-10-09,2708.0000,2723.3000,2686.5000,2706.0500,2549.3665,842588,0.0000,1.0000
2014-10-08,2738.0000,2739.9500,2649.2500,2683.2000,2527.8396,981221,0.0000,1.0000
2014-10-07,2739.6001,2839.7000,2725.6001,2731.3501,2573.2017,1728837,0.0000,1.0000
2014-10-01,2752.0000,2802.0000,2737.0000,2775.6001,2614.8894,1071011,0.0000,1.0000
2014-09-30,2772.9500,2776.6499,2708.1499,2736.6001,2578.1475,1394477,0.0000,1.0000
2014-09-29,2695.3999,2775.4500,2675.3000,2767.9500,2607.6821,1044767,0.0000,1.0000
2014-09-26,2710.0000,2724.8999,2670.1001,2684.0000,2528.5933,806356,0.0000,1.0000
2014-09-25,2660.9500,2725.0000,2660.0000,2708.6001,2551.7690,1236579,0.0000,1.0000
2014-09-24,2693.0000,2706.9500,2632.7500,2643.0000,2489.9673,1221066,0.0000,1.0000
2014-09-23,2724.0000,2782.4500,2683.3000,2688.2000,2532.5500,1027995,0.0000,1.0000
2014-09-22,2714.0000,2734.0000,2676.2500,2721.8000,2564.2043,499792,0.0000,1.0000
2014-09-19,2643.0000,2740.0000,2642.0000,2714.2000,2557.0444,1793932,0.0000,1.0000
2014-09-18,2591.7000,2651.8000,2581.0000,2642.3000,2489.3081,741539,0.0000,1.0000
2014-09-17,2561.0000,2604.7500,2561.0000,2591.2000,2441.1665,828850,0.0000,1.0000
2014-09-16,2566.0000,2575.0000,2544.0000,2550.8501,2403.1526,767804,0.0000,1.0000
2014-09-15,2614.0000,2618.6001,2554.0000,2558.3000,2410.1716,575772,0.0000,1.0000
2014-09-12,2610.0000,2624.3501,2593.2000,2607.6001,2456.6169,598105,0.0000,1.0000
2014-09-11,2610.0000,2624.3999,2591.5000,2598.3501,2447.9023,537811,0.0000,1.0000
2014-09-10,2638.0000,2642.7500,2591.2000,2600.1499,2449.5984,629384,0.0000,1.0000
2014-09-09,2652.0000,2667.0000,2625.1001,2631.2500,2478.8977,709049,0.0000,1.0000
2014-09-08,2612.0000,2650.0000,2599.0500,2642.7000,2489.6846,848671,0.0000,1.0000
2014-09-05,2599.8999,2621.8000,2583.0500,2598.6001,2448.1379,733530,0.0000,1.0000
2014-09-04,2622.0000,2627.4500,2577.4500,2584.7500,2435.0898,850799,0.0000,1.0000
2014-09-03,2539.0000,2616.0000,2539.0000,2606.3999,2455.4863,1530845,0.0000,1.0000
2014-09-02,2545.8000,2554.8000,2514.1001,2537.8999,2390.9531,703970,0.0000,1.0000
2014-09-01,2525.3999,2560.0000,2523.0500,2537.1499,2390.2461,405074,0.0000,1.0000
2014-08-28,2547.0000,2549.3000,2513.0000,2522.3501,2376.3027,883144,0.0000,1.0000
2014-08-27,2534.0000,2567.3999,2514.0500,2549.9500,2402.3049,717730,0.0000,1.0000
2014-08-26,2529.0000,2550.0000,2500.0000,2533.8000,2387.0894,907745,0.0000,1.0000
2014-08-25,2470.0000,2528.5000,2466.8999,2522.0500,2376.0205,1571756,0.0000,1.0000
2014-08-22,2444.0000,2468.2000,2435.8000,2464.2000,2321.5195,1548119,0.0000,1.0000
2014-08-21,2447.0000,2460.0000,2430.0000,2432.4500,2291.6084,1132725,0.0000,1.0000
2014-08-20,2444.5000,2455.0500,2430.0500,2436.2000,2295.1406,1028379,0.0000,1.0000
2014-08-19,2500.0000,2504.8999,2435.0000,2438.5000,2297.3074,1617078,0.0000,1.0000
2014-08-18,2491.0500,2505.0000,2470.0000,2487.6001,2343.5647,686630,0.0000,1.0000
2014-08-14,2514.0000,2532.0000,2490.0500,2499.7500,2355.0115,789028,0.0000,1.0000
2014-08-13,2470.0000,2530.0000,2470.0000,2500.0500,2355.2944,1384189,0.0000,1.0000
2014-08-12,2489.8999,2489.8999,2440.2000,2471.7500,2328.6331,492276,0.0000,1.0000
2014-08-11,2490.8999,2495.5500,2455.0000,2468.3999,2325.4766,645448,0.0000,1.0000
2014-08-08,2465.0000,2507.7000,2465.0000,2478.7000,2335.1807,732395,0.0000,1.0000
2014-08-07,2490.0000,2495.0000,2459.0500,2469.8000,2326.7957,836328,0.0000,1.0000
2014-08-06,2516.1499,2534.8501,2490.2500,2506.6499,2361.5117,918781,0.0000,1.0000
2014-08-05,2544.8999,2545.0000,2490.1001,2523.7000,2377.5750,702328,0.0000,1.0000
2014-08-04,2532.0000,2541.8999,2488.0000,2526.0500,2379.7888,914318,0.0000,1.0000
2014-08-01,2575.0000,2587.9500,2510.0000,2516.3999,2370.6973,1190941,0.0000,1.0000
2014-07-31,2575.1001,2598.0000,2569.2500,2580.0500,2430.6621,1203605,0.0000,1.0000
2014-07-30,2584.8000,2610.0000,2572.6001,2595.0500,2444.7935,949626,0.0000,1.0000
2014-07-28,2577.1499,2599.6499,2555.0000,2589.3000,2439.3762,657461,0.0000,1.0000
2014-07-25,2594.0000,2614.3501,2567.0000,2605.7500,2450.1641,903457,0.0000,1.0000
2014-07-24,2594.8999,2602.0000,2567.0000,2595.2000,2440.2437,740709,0.0000,1.0000
2014-07-23,2540.0000,2596.3000,2532.3000,2586.1499,2431.7339,1032929,0.0000,1.0000
2014-07-22,2465.0000,2540.0000,2461.8999,2532.3999,2381.1936,1199508,0.0000,1.0000
2014-07-21,2468.0000,2469.8501,2443.0500,2463.7500,2316.6421,490536,0.0000,1.0000
2014-07-18,2452.0000,2485.0000,2435.0000,2441.2000,2295.4385,1753744,0.0000,1.0000
2014-07-17,2410.0000,2429.8000,2375.0000,2381.9500,2239.7266,895110,0.0000,1.0000
2014-07-16,2409.6499,2424.0000,2386.8501,2401.8501,2258.4380,703620,0.0000,1.0000
2014-07-15,2426.2000,2430.0000,2393.7500,2399.3000,2256.0400,694828,0.0000,1.0000
2014-07-14,2418.8000,2439.0000,2385.2500,2426.2500,2281.3809,793962,0.0000,1.0000
2014-07-11,2371.0000,2410.0000,2361.1001,2394.4500,2251.4797,664723,0.0000,1.0000
2014-07-10,2399.5500,2419.6001,2335.0000,2351.8000,2211.3767,995281,0.0000,1.0000
2014-07-09,2470.0000,2472.6499,2381.6001,2398.1499,2254.9592,777121,0.0000,1.0000
2014-07-08,2484.9500,2486.1499,2433.2500,2449.4500,2303.1960,1250294,0.0000,1.0000
2014-07-07,2420.0500,2498.0000,2410.3999,2488.5500,2339.9614,1102451,0.0000,1.0000
2014-07-04,2412.3999,2425.5000,2401.0000,2410.5000,2266.5713,268068,0.0000,1.0000
